CategoryCode,CategoryKey,CategoryName,MetricKey,MetricName,Entity,Statistic,Availability,CountsTowardCoverage,ValueNumeric,ValueText,Unit,SourceArtifact,Notes
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","preamble_collision_statistics","preamble collision statistics","PRACH","configured_ues","observed",1,50,"50","count","air_interface/csv/prach_trials.csv","The current waveform LLS initial-access path executes one targeted preamble attempt per PRACH trial. Observed collision count is therefore zero for this scenario unless explicit contention modeling is added."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","preamble_collision_statistics","preamble collision statistics","PRACH","trial_count","observed",1,50,"50","count","air_interface/csv/prach_trials.csv","The current waveform LLS initial-access path executes one targeted preamble attempt per PRACH trial. Observed collision count is therefore zero for this scenario unless explicit contention modeling is added."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","ro_utilization","RO utilization","PRACH","occupied_ro_count","observed",1,50,"50","count","air_interface/csv/prach_trials.csv","RO utilization is exported from the executed PRACH loop. In the current waveform LLS path, each PRACH trial corresponds to one occupied random-access occasion."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","ro_utilization","RO utilization","PRACH","observed_ro_count","observed",1,50,"50","count","air_interface/csv/prach_trials.csv","RO utilization is exported from the executed PRACH loop. In the current waveform LLS path, each PRACH trial corresponds to one occupied random-access occasion."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","ro_utilization","RO utilization","PRACH","utilization_rate","observed",1,1,"1","fraction","air_interface/csv/prach_trials.csv","RO utilization is exported from the executed PRACH loop. In the current waveform LLS path, each PRACH trial corresponds to one occupied random-access occasion."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","access_success_probability","access success probability","initial_access","success_rate","observed",1,0.64,"0.64","fraction","air_interface/csv/pbch_trials.csv","Access success probability is exported conservatively as the minimum of the actual PBCH, PRACH, and beam-pair success rates available in this LLS run."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","access_success_probability","access success probability","initial_access","pbch_success_rate","observed",1,1,"1","fraction","air_interface/csv/pbch_trials.csv","Access success probability is exported conservatively as the minimum of the actual PBCH, PRACH, and beam-pair success rates available in this LLS run."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","access_success_probability","access success probability","initial_access","prach_success_rate","observed",1,1,"1","fraction","air_interface/csv/prach_trials.csv","Access success probability is exported conservatively as the minimum of the actual PBCH, PRACH, and beam-pair success rates available in this LLS run."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","access_success_probability","access success probability","initial_access","beam_pair_success_rate","observed",1,0.64,"0.64","fraction","beamforming/csv/probe_beam_management.csv","Access success probability is exported conservatively as the minimum of the actual PBCH, PRACH, and beam-pair success rates available in this LLS run."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","access_delay_cdf","access procedure-delay CDF","initial_access","cdf","not_available",0,NaN,"","","air_interface/csv/prach_trials.csv","No true initial-access procedure-delay samples are available in this LLS scope."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","beam_pair_acquisition_success","beam-pair acquisition success","beam_pair","hit_rate","observed",1,0.64,"0.64","fraction","beamforming/csv/probe_beam_management.csv","Beam-pair acquisition success is exported from the actual beam-management probe used by the waveform LLS run."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","beam_pair_acquisition_success","beam-pair acquisition success","beam_pair","detection_rate","observed",1,1,"1","fraction","beamforming/csv/probe_beam_management.csv","Beam-pair acquisition success is exported from the actual beam-management probe used by the waveform LLS run."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","msg3_decode_success","Msg3 decode success","Msg3","enabled_flag","observed",1,1,"1","bool","air_interface/csv/ul_pusch_trials.csv","Msg3 success is exported from the actual UL/PUSCH and PRACH execution path when Msg3 support is enabled."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","msg3_decode_success","Msg3 decode success","Msg3","waveform_alignment","observed",1,NaN,"inherit_ul_waveform","","air_interface/csv/ul_pusch_trials.csv","Msg3 success is exported from the actual UL/PUSCH and PRACH execution path when Msg3 support is enabled."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","msg3_decode_success","Msg3 decode success","Msg3","success_rate","observed",1,0.53125,"0.53125","fraction","air_interface/csv/ul_pusch_trials.csv","Msg3 success is exported from the actual UL/PUSCH and PRACH execution path when Msg3 support is enabled."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","initial_access_energy","initial-access energy","gNB","ssb_pbch_common_signal_energy","observed",1,8.34362264681069,"8.34362264681069","J","rf/csv/probe_rf_energy.csv","Initial-access energy is exported from the actual RF/common-signal energy diagnostics emitted by the waveform LLS run."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","initial_access_energy","initial-access energy","UE","pdcch_monitoring_energy","observed",1,0.1845,"0.1845","J","rf/csv/probe_rf_energy.csv","Initial-access energy is exported from the actual RF/common-signal energy diagnostics emitted by the waveform LLS run."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","initial_access_energy","initial-access energy","system","clustering_delta_energy","observed",1,13.8436226468107,"13.8436226468107","J","rf/csv/probe_rf_energy.csv","Initial-access energy is exported from the actual RF/common-signal energy diagnostics emitted by the waveform LLS run."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","initial_access_energy","initial-access energy","system","known_total_energy","observed",1,22.3717452936214,"22.3717452936214","J","rf/csv/probe_rf_energy.csv","Initial-access energy is exported from the actual RF/common-signal energy diagnostics emitted by the waveform LLS run."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","clustering_gain_penalty","clustering gain / penalty","system","clustering_enabled","observed",1,0,"0","bool","rf/csv/probe_rf_energy.csv","Clustering gain / penalty is exported from the RF-energy probe. Zero indicates either disabled clustering or no observed delta under the executed scenario."
"K","initial_access_random_access_outputs","Initial-access / random-access outputs","clustering_gain_penalty","clustering gain / penalty","system","delta_energy_j","observed",1,13.8436226468107,"13.8436226468107","J","rf/csv/probe_rf_energy.csv","Clustering gain / penalty is exported from the RF-energy probe. Zero indicates either disabled clustering or no observed delta under the executed scenario."
