FamilyID,PairID,Metric,BaselineMean,TreatmentMean,Effect,CILower,CIUpper,PValue,AdjustedPValue,EffectSize,Conclusion,Status,ExecutionBackend,ApproximationMode,EvidenceClass
F19,F19-P05,Latency_ms,2.6667,2.5,-0.1667,-0.1667,-0.1667,0,0,-0.062512,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P05,Runtime_ms,1.3229,1.2262,-0.0967,-0.0967,-0.0967,0,0,-0.073097,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P06,DeliveredBits,811,835,24,24,24,0,0,0.029593,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P06,Latency_ms,2.4,2.3333,-0.0667,-0.0667,-0.0667,0,0,-0.027792,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P06,Runtime_ms,1.5144,1.4306,-0.0838,-0.0838,-0.0838,0,0,-0.055335,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P01,DeliveredBits,938,1042,104,104,104,0,0,0.11087,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P01,Latency_ms,2.2857,2.25,-0.0357,-0.0357,-0.0357,0,0,-0.015619,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P01,Runtime_ms,1.2527,1.212,-0.0407,-0.0407,-0.0407,0,0,-0.03249,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P02,DeliveredBits,938,1080,142,142,142,0,0,0.15139,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P02,Latency_ms,2.2222,7,4.7778,4.7778,4.7778,0,0,2.15,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P02,Runtime_ms,1.31,1.6905,0.3805,0.3805,0.3805,0,0,0.29046,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P03,DeliveredBits,963,1060,97,97,97,0,0,0.10073,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P03,Latency_ms,5.3333,4.5,-0.8333,-0.8333,-0.8333,0,0,-0.15624,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P03,Runtime_ms,1.6619,1.5969,-0.065,-0.065,-0.065,0,0,-0.039112,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P04,DeliveredBits,952,1053,101,101,101,0,0,0.10609,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P04,Latency_ms,4,3.6667,-0.3333,-0.3333,-0.3333,0,0,-0.083325,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P04,Runtime_ms,1.5512,1.7356,0.1844,0.1844,0.1844,0,0,0.11888,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P05,DeliveredBits,947,1050,103,103,103,0,0,0.10876,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P05,Latency_ms,3.4286,3.25,-0.1786,-0.1786,-0.1786,0,0,-0.052091,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P05,Runtime_ms,1.766,1.5243,-0.2417,-0.2417,-0.2417,0,0,-0.13686,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P06,DeliveredBits,945,1048,103,103,103,0,0,0.10899,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P06,Latency_ms,3.1111,3,-0.1111,-0.1111,-0.1111,0,0,-0.035711,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F20,F20-P06,Runtime_ms,1.4427,1.5,0.0573,0.0573,0.0573,0,0,0.039717,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P01,DeliveredBits,136,152,16,16,16,0,0,0.11765,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P01,Latency_ms,12.055,2.0545,-10.0005,-10.0005,-10.0005,0,0,-0.82957,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P01,Runtime_ms,12.055,2.0545,-10.0005,-10.0005,-10.0005,0,0,-0.82957,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P02,DeliveredBits,136,152,16,16,16,0,0,0.11765,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P02,Latency_ms,1.7,1.9,0.2,0.2,0.2,0,0,0.11765,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P02,Runtime_ms,1.2804,1.2547,-0.0257,-0.0257,-0.0257,0,0,-0.020072,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P03,DeliveredBits,136,152,16,16,16,0,0,0.11765,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P03,Latency_ms,5.7743,1.9,-3.8743,-3.8743,-3.8743,0,0,-0.67096,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P03,Runtime_ms,5.7743,0.2073,-5.567,-5.567,-5.567,0,0,-0.9641,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P04,DeliveredBits,136,152,16,16,16,0,0,0.11765,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P04,Latency_ms,1.7,1.9,0.2,0.2,0.2,0,0,0.11765,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P04,Runtime_ms,0.1781,0.1513,-0.0268,-0.0268,-0.0268,0,0,-0.0268,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P05,DeliveredBits,136,152,16,16,16,0,0,0.11765,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P05,Latency_ms,1.7,1.9,0.2,0.2,0.2,0,0,0.11765,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P05,Runtime_ms,0.1623,0.1619,-0.0004,-0.0004,-0.0004,0,0,-0.0004,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P06,DeliveredBits,136,152,16,16,16,0,0,0.11765,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P06,Latency_ms,1.7,1.9,0.2,0.2,0.2,0,0,0.11765,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F21,F21-P06,Runtime_ms,0.1971,0.1881,-0.009,-0.009,-0.009,0,0,-0.009,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P01,DeliveredBits,648,296,-352,-352,-352,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P01,Latency_ms,8.1,3.7,-4.4,-4.4,-4.4,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P01,Runtime_ms,1.7609,0.3652,-1.3957,-1.3957,-1.3957,0,0,-0.79261,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P02,DeliveredBits,648,296,-352,-352,-352,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P02,Latency_ms,8.1,3.7,-4.4,-4.4,-4.4,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P02,Runtime_ms,0.3583,0.3242,-0.0341,-0.0341,-0.0341,0,0,-0.0341,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P03,DeliveredBits,648,296,-352,-352,-352,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P03,Latency_ms,8.1,3.7,-4.4,-4.4,-4.4,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P03,Runtime_ms,2.0075,0.154,-1.8535,-1.8535,-1.8535,0,0,-0.92329,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P04,DeliveredBits,648,296,-352,-352,-352,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P04,Latency_ms,8.1,3.7,-4.4,-4.4,-4.4,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P04,Runtime_ms,0.1106,0.1083,-0.0023,-0.0023,-0.0023,0,0,-0.0023,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P05,DeliveredBits,648,296,-352,-352,-352,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P05,Latency_ms,8.1,3.7,-4.4,-4.4,-4.4,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P05,Runtime_ms,0.107,0.1078,0.0008,0.0008,0.0008,0,0,0.0008,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P06,DeliveredBits,648,296,-352,-352,-352,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P06,Latency_ms,8.1,3.7,-4.4,-4.4,-4.4,0,0,-0.54321,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F22,F22-P06,Runtime_ms,0.108,0.1566,0.0486,0.0486,0.0486,0,0,0.0486,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P01,DeliveredBits,704,0,-704,-704,-704,0,0,-1,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P01,Latency_ms,8.8,1.8253,-6.9747,-6.9747,-6.9747,0,0,-0.79258,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P01,Runtime_ms,6.6105,1.8253,-4.7852,-4.7852,-4.7852,0,0,-0.72388,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P02,DeliveredBits,704,0,-704,-704,-704,0,0,-1,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P02,Latency_ms,8.8,0.7353,-8.0647,-8.0647,-8.0647,0,0,-0.91644,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P02,Runtime_ms,0.4984,0.7353,0.2369,0.2369,0.2369,0,0,0.2369,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P03,DeliveredBits,704,0,-704,-704,-704,0,0,-1,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P03,Latency_ms,8.8,0.3348,-8.4652,-8.4652,-8.4652,0,0,-0.96195,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P03,Runtime_ms,1.6145,0.3348,-1.2797,-1.2797,-1.2797,0,0,-0.79263,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P04,DeliveredBits,704,0,-704,-704,-704,0,0,-1,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P04,Latency_ms,8.8,0.3408,-8.4592,-8.4592,-8.4592,0,0,-0.96127,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P04,Runtime_ms,0.1265,0.3408,0.2143,0.2143,0.2143,0,0,0.2143,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P05,DeliveredBits,704,0,-704,-704,-704,0,0,-1,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P05,Latency_ms,8.8,2.2566,-6.5434,-6.5434,-6.5434,0,0,-0.74357,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P05,Runtime_ms,0.1599,2.2566,2.0967,2.0967,2.0967,0,0,2.0967,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P06,DeliveredBits,704,0,-704,-704,-704,0,0,-1,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P06,Latency_ms,8.8,0.1859,-8.6141,-8.6141,-8.6141,0,0,-0.97887,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F23,F23-P06,Runtime_ms,0.1574,0.1859,0.0285,0.0285,0.0285,0,0,0.0285,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P01,DeliveredBits,672,600,-72,-72,-72,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P01,Latency_ms,8.4,7.5,-0.9,-0.9,-0.9,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P01,Runtime_ms,0.1362,0.1437,0.0075,0.0075,0.0075,0,0,0.0075,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P02,DeliveredBits,672,600,-72,-72,-72,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P02,Latency_ms,8.4,7.5,-0.9,-0.9,-0.9,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P02,Runtime_ms,0.1255,0.1749,0.0494,0.0494,0.0494,0,0,0.0494,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P03,DeliveredBits,672,600,-72,-72,-72,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P03,Latency_ms,8.4,7.5,-0.9,-0.9,-0.9,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P03,Runtime_ms,0.1242,0.1267,0.0025,0.0025,0.0025,0,0,0.0025,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P04,DeliveredBits,672,600,-72,-72,-72,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P04,Latency_ms,8.4,7.5,-0.9,-0.9,-0.9,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P04,Runtime_ms,0.1634,0.1835,0.0201,0.0201,0.0201,0,0,0.0201,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P05,DeliveredBits,672,600,-72,-72,-72,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P05,Latency_ms,8.4,7.5,-0.9,-0.9,-0.9,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P05,Runtime_ms,0.1702,0.1612,-0.009,-0.009,-0.009,0,0,-0.009,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P06,DeliveredBits,672,600,-72,-72,-72,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P06,Latency_ms,8.4,7.5,-0.9,-0.9,-0.9,0,0,-0.10714,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F24,F24-P06,Runtime_ms,0.2034,0.1508,-0.0526,-0.0526,-0.0526,0,0,-0.0526,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P01,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P01,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P01,Runtime_ms,0.269,0.2273,-0.0417,-0.0417,-0.0417,0,0,-0.0417,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P02,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P02,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P02,Runtime_ms,0.1744,0.1427,-0.0317,-0.0317,-0.0317,0,0,-0.0317,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P03,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P03,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P03,Runtime_ms,0.2134,0.1881,-0.0253,-0.0253,-0.0253,0,0,-0.0253,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P04,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P04,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P04,Runtime_ms,0.15,0.1462,-0.0038,-0.0038,-0.0038,0,0,-0.0038,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P05,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P05,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P05,Runtime_ms,0.1358,0.1297,-0.0061,-0.0061,-0.0061,0,0,-0.0061,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P06,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P06,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F25,F25-P06,Runtime_ms,0.1276,0.2228,0.0952,0.0952,0.0952,0,0,0.0952,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P01,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P01,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P01,Runtime_ms,0.1675,0.2619,0.0944,0.0944,0.0944,0,0,0.0944,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P02,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P02,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P02,Runtime_ms,0.1545,0.1573,0.0028,0.0028,0.0028,0,0,0.0028,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P03,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P03,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P03,Runtime_ms,0.1349,0.1457,0.0108,0.0108,0.0108,0,0,0.0108,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P04,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P04,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P04,Runtime_ms,0.1898,0.171,-0.0188,-0.0188,-0.0188,0,0,-0.0188,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P05,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P05,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P05,Runtime_ms,0.1357,0.137,0.0013,0.0013,0.0013,0,0,0.0013,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P06,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P06,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F26,F26-P06,Runtime_ms,0.1329,0.1393,0.0064,0.0064,0.0064,0,0,0.0064,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P01,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P01,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P01,Runtime_ms,0.1377,0.2047,0.067,0.067,0.067,0,0,0.067,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P02,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P02,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P02,Runtime_ms,0.1652,0.1388,-0.0264,-0.0264,-0.0264,0,0,-0.0264,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P03,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P03,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P03,Runtime_ms,0.1295,0.1229,-0.0066,-0.0066,-0.0066,0,0,-0.0066,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P04,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P04,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P04,Runtime_ms,0.1205,0.1851,0.0646,0.0646,0.0646,0,0,0.0646,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P05,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P05,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P05,Runtime_ms,0.1637,0.1235,-0.0402,-0.0402,-0.0402,0,0,-0.0402,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P06,DeliveredBits,528,504,-24,-24,-24,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P06,Latency_ms,6.6,6.3,-0.3,-0.3,-0.3,0,0,-0.045455,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F27,F27-P06,Runtime_ms,0.1188,0.1174,-0.0014,-0.0014,-0.0014,0,0,-0.0014,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P01,DeliveredBits,104,32,-72,-72,-72,0,0,-0.69231,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P01,Latency_ms,10,1,-9,-9,-9,0,0,-0.9,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P01,Runtime_ms,7.4701,0.463,-7.0071,-7.0071,-7.0071,0,0,-0.93802,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P02,DeliveredBits,104,32,-72,-72,-72,0,0,-0.69231,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P02,Latency_ms,10,1,-9,-9,-9,0,0,-0.9,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P02,Runtime_ms,0.3931,0.3889,-0.0042,-0.0042,-0.0042,0,0,-0.0042,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P03,DeliveredBits,104,32,-72,-72,-72,0,0,-0.69231,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P03,Latency_ms,10,1,-9,-9,-9,0,0,-0.9,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P03,Runtime_ms,1.5101,0.1457,-1.3644,-1.3644,-1.3644,0,0,-0.90352,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P04,DeliveredBits,104,32,-72,-72,-72,0,0,-0.69231,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P04,Latency_ms,10,1,-9,-9,-9,0,0,-0.9,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P04,Runtime_ms,0.1581,0.1435,-0.0146,-0.0146,-0.0146,0,0,-0.0146,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P05,DeliveredBits,104,32,-72,-72,-72,0,0,-0.69231,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P05,Latency_ms,10,1,-9,-9,-9,0,0,-0.9,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P05,Runtime_ms,0.1098,0.1074,-0.0024,-0.0024,-0.0024,0,0,-0.0024,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P06,DeliveredBits,104,32,-72,-72,-72,0,0,-0.69231,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P06,Latency_ms,10,1,-9,-9,-9,0,0,-0.9,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F28,F28-P06,Runtime_ms,0.119,0.1078,-0.0112,-0.0112,-0.0112,0,0,-0.0112,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F29,F29-P01,DeliveredBits,104,32,-72,-72,-72,0,0,-0.69231,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
