ExperimentID,FamilyID,PairID,Variant,Trials,Errors,Incomplete,StopReason,BLER,CILower,CIUpper,MeanLatency_ms,MeanGoodputMbps,MeanFairness,MeanRuntime_ms,Status,ExecutionBackend,ApproximationMode,EvidenceClass
F39-P01-T,F39,F39-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.7118,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P02-B,F39,F39-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.6646,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P02-T,F39,F39-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.8804,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P03-B,F39,F39-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,2.1327,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P03-T,F39,F39-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.6855,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P04-B,F39,F39-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.6317,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P04-T,F39,F39-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.5946,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P05-B,F39,F39-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.6217,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P05-T,F39,F39-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.8372,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P06-B,F39,F39-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.9224,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P06-T,F39,F39-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,2.0496,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P01-B,F40,F40-P01,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.17067,1,2.2152,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P01-T,F40,F40-P01,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.08,1,2.1333,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P02-B,F40,F40-P02,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.17067,1,2.0562,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P02-T,F40,F40-P02,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.08,1,2.0675,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P03-B,F40,F40-P03,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.17067,1,2.4969,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P03-T,F40,F40-P03,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.08,1,1.9777,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P04-B,F40,F40-P04,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.17067,1,1.8399,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P04-T,F40,F40-P04,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.08,1,1.7644,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P05-B,F40,F40-P05,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.17067,1,2.1029,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P05-T,F40,F40-P05,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.08,1,1.8714,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P06-B,F40,F40-P06,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.17067,1,1.6437,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P06-T,F40,F40-P06,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.08,1,1.6976,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P01-B,F41,F41-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.066667,1,1.826,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P01-T,F41,F41-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.9507,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P02-B,F41,F41-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.066667,1,1.7981,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P02-T,F41,F41-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.77,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P03-B,F41,F41-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.066667,1,2.0098,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P03-T,F41,F41-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.8794,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P04-B,F41,F41-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.066667,1,1.6028,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P04-T,F41,F41-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.5664,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P05-B,F41,F41-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.066667,1,1.602,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P05-T,F41,F41-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,2.0496,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P06-B,F41,F41-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.066667,1,1.6591,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P06-T,F41,F41-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.17067,1,1.5765,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P01-B,F42,F42-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.093333,1,1.6126,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P01-T,F42,F42-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.14667,1,1.755,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P02-B,F42,F42-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.093333,1,1.8446,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P02-T,F42,F42-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.14667,1,1.5524,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P03-B,F42,F42-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.093333,1,1.6882,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P03-T,F42,F42-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.14667,1,1.7723,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P04-B,F42,F42-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.093333,1,1.9329,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P04-T,F42,F42-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.14667,1,1.8279,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P05-B,F42,F42-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.093333,1,1.8469,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P05-T,F42,F42-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.14667,1,1.8225,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P06-B,F42,F42-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.093333,1,2.6179,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P06-T,F42,F42-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6,0.14667,1,2.8012,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P01-B,F43,F43-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,12.3188,0.064941,1,12.3188,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P01-T,F43,F43-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,1.5913,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P02-B,F43,F43-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,1.5251,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P02-T,F43,F43-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,1.7268,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P03-B,F43,F43-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6.4726,0.1236,1,6.4726,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P03-T,F43,F43-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.2604,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P04-B,F43,F43-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.2956,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P04-T,F43,F43-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.185,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P05-B,F43,F43-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.2905,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P05-T,F43,F43-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.2392,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P06-B,F43,F43-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.1768,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P06-T,F43,F43-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.181,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P01-B,F44,F44-P01,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,0.2356,3.3956,1,0.2356,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P01-T,F44,F44-P01,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1,0.8,1,0.2016,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P02-B,F44,F44-P02,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,0.1729,4.627,1,0.1729,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P02-T,F44,F44-P02,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1,0.8,1,0.1627,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P03-B,F44,F44-P03,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,0.1962,4.0775,1,0.1962,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P03-T,F44,F44-P03,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1,0.8,1,0.2741,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P04-B,F44,F44-P04,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,0.2542,3.1471,1,0.2542,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P04-T,F44,F44-P04,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1,0.8,1,0.1782,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P05-B,F44,F44-P05,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,0.168,4.7619,1,0.168,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P05-T,F44,F44-P05,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1,0.8,1,0.1683,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P06-B,F44,F44-P06,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,0.1763,4.5377,1,0.1763,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P06-T,F44,F44-P06,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1,0.8,1,0.1706,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P01-B,F45,F45-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4,1,0.2141,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P01-T,F45,F45-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.2439,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P02-B,F45,F45-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4,1,0.1743,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P02-T,F45,F45-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.1672,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P03-B,F45,F45-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4,1,0.1811,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P03-T,F45,F45-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.1737,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P04-B,F45,F45-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4,1,0.1519,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P04-T,F45,F45-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.1604,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P05-B,F45,F45-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4,1,0.2225,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P05-T,F45,F45-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.1688,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P06-B,F45,F45-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4,1,0.2208,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P06-T,F45,F45-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.1994,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P01-B,F46,F46-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.1774,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P01-T,F46,F46-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.1744,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P02-B,F46,F46-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.2085,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P02-T,F46,F46-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.2123,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P03-B,F46,F46-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.1878,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P03-T,F46,F46-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.1655,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P04-B,F46,F46-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.1705,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P04-T,F46,F46-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.1551,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P05-B,F46,F46-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.1561,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P05-T,F46,F46-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.1872,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P06-B,F46,F46-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.2636,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P06-T,F46,F46-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.2014,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P01-B,F47,F47-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,10.0758,0.079398,1,10.0758,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P01-T,F47,F47-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2.3894,0.33481,1,2.3894,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P02-B,F47,F47-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8,0.21053,1,1.4779,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P02-T,F47,F47-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1.1225,0.71269,1,1.1225,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P03-B,F47,F47-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4.2829,0.18679,1,4.2829,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P03-T,F47,F47-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1.1,0.72727,1,0.2708,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P04-B,F47,F47-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8,0.21053,1,0.3296,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P04-T,F47,F47-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1.1,0.72727,1,0.2097,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P05-B,F47,F47-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8,0.21053,1,0.1816,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P05-T,F47,F47-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1.1,0.72727,1,0.2052,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P06-B,F47,F47-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8,0.21053,1,0.2799,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P06-T,F47,F47-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1.1,0.72727,1,0.2178,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P01-B,F48,F48-P01,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,15.0251,0.053244,1,15.0251,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P01-T,F48,F48-P01,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,4.2505,0.18821,1,4.2505,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P02-B,F48,F48-P02,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,3.8,0.21053,1,2.3533,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P02-T,F48,F48-P02,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1.8209,0.43934,1,1.8209,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P03-B,F48,F48-P03,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,7.9901,0.10012,1,7.9901,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P03-T,F48,F48-P03,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1.2,0.66667,1,0.3072,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P04-B,F48,F48-P04,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,3.8,0.21053,1,0.2523,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P04-T,F48,F48-P04,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1.2,0.66667,1,0.2342,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P05-B,F48,F48-P05,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,3.8,0.21053,1,0.3891,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P05-T,F48,F48-P05,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1.2,0.66667,1,0.3253,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P06-B,F48,F48-P06,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,3.8,0.21053,1,0.308,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P06-T,F48,F48-P06,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,1.2,0.66667,1,0.3062,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P01-B,F49,F49-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,10.5939,0.075515,1,10.5939,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P01-T,F49,F49-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4.3438,0.18417,1,4.3438,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P02-B,F49,F49-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8,0.21053,1,2.2915,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P02-T,F49,F49-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.9,0.20513,1,1.4642,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P03-B,F49,F49-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5.9514,0.13442,1,5.9514,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P03-T,F49,F49-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.9,0.20513,1,0.2829,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P04-B,F49,F49-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8,0.21053,1,0.1799,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P04-T,F49,F49-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.9,0.20513,1,0.2613,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P05-B,F49,F49-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8,0.21053,1,0.2168,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P05-T,F49,F49-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.9,0.20513,1,0.1843,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P06-B,F49,F49-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8,0.21053,1,0.2885,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P06-T,F49,F49-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.9,0.20513,1,0.2305,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P01-B,F50,F50-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,57.1412,0.014,1,57.1412,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P01-T,F50,F50-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,26.1449,0.030599,1,26.1449,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P02-B,F50,F50-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6.0607,0.132,1,6.0607,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P02-T,F50,F50-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6.4953,0.12317,1,6.4953,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P03-B,F50,F50-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,17.7028,0.045191,1,17.7028,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P03-T,F50,F50-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2.8317,0.28252,1,2.8317,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P04-B,F50,F50-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2.5883,0.30908,1,2.5883,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P04-T,F50,F50-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2.8048,0.28523,1,2.8048,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P05-B,F50,F50-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.9133,0.20443,1,3.9133,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P05-T,F50,F50-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2.8781,0.27796,1,2.8781,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P06-B,F50,F50-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2.7268,0.29338,1,2.7268,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P06-T,F50,F50-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2.9116,0.27476,1,2.9116,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P01-B,F51,F51-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,11.4409,0.069925,1,11.4409,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P01-T,F51,F51-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1.4489,0.55214,1,1.4489,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P02-B,F51,F51-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.8562,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P02-T,F51,F51-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.8567,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P03-B,F51,F51-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4.4508,0.17974,1,4.4508,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P03-T,F51,F51-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.5044,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P04-B,F51,F51-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.2781,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P04-T,F51,F51-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.4537,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P05-B,F51,F51-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.2657,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P05-T,F51,F51-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.2007,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P06-B,F51,F51-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.1882,PASS,analytical_component_evaluation,component_proxy,study_not_truth
