ExperimentID,FamilyID,PairID,Variant,TrialIndex,Seed,PayloadID,ChannelRealizationID,NoiseRealizationID,Direction,Outcome,Latency_ms,DeliveredBits,DroppedBits,HARQAttempts,Runtime_ms,Status,ExecutionBackend,ApproximationMode,EvidenceClass
F36-P04-T,F36,F36-P04,treatment,1,89,PAY36-04,CH36-04,NO36-04,UL,invariant_pass,6,160,0,1,1.5261,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F36-P05-B,F36,F36-P05,baseline,1,131,PAY36-05,CH36-05,NO36-05,UL,invariant_pass,6,1024,0,1,1.5917,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F36-P05-T,F36,F36-P05,treatment,1,131,PAY36-05,CH36-05,NO36-05,UL,invariant_pass,6,160,0,1,1.4485,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F36-P06-B,F36,F36-P06,baseline,1,197,PAY36-06,CH36-06,NO36-06,UL,invariant_pass,6,1024,0,1,1.4374,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F36-P06-T,F36,F36-P06,treatment,1,197,PAY36-06,CH36-06,NO36-06,UL,invariant_pass,6,160,0,1,1.736,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P01-B,F37,F37-P01,baseline,1,11,PAY37-01,CH37-01,NO37-01,DL,invariant_pass,6,320,0,1,1.5842,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P01-T,F37,F37-P01,treatment,1,11,PAY37-01,CH37-01,NO37-01,DL,invariant_pass,6,1024,0,1,1.4659,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P02-B,F37,F37-P02,baseline,1,23,PAY37-02,CH37-02,NO37-02,DL,invariant_pass,6,320,0,1,1.4398,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P02-T,F37,F37-P02,treatment,1,23,PAY37-02,CH37-02,NO37-02,DL,invariant_pass,6,1024,0,1,1.4865,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P03-B,F37,F37-P03,baseline,1,47,PAY37-03,CH37-03,NO37-03,DL,invariant_pass,6,320,0,1,1.864,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P03-T,F37,F37-P03,treatment,1,47,PAY37-03,CH37-03,NO37-03,DL,invariant_pass,6,1024,0,1,1.9121,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P04-B,F37,F37-P04,baseline,1,89,PAY37-04,CH37-04,NO37-04,DL,invariant_pass,6,320,0,1,1.8417,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P04-T,F37,F37-P04,treatment,1,89,PAY37-04,CH37-04,NO37-04,DL,invariant_pass,6,1024,0,1,1.7573,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P05-B,F37,F37-P05,baseline,1,131,PAY37-05,CH37-05,NO37-05,DL,invariant_pass,6,320,0,1,1.9573,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P05-T,F37,F37-P05,treatment,1,131,PAY37-05,CH37-05,NO37-05,DL,invariant_pass,6,1024,0,1,1.8032,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P06-B,F37,F37-P06,baseline,1,197,PAY37-06,CH37-06,NO37-06,DL,invariant_pass,6,320,0,1,1.7265,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F37-P06-T,F37,F37-P06,treatment,1,197,PAY37-06,CH37-06,NO37-06,DL,invariant_pass,6,1024,0,1,1.8807,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P01-B,F38,F38-P01,baseline,1,11,PAY38-01,CH38-01,NO38-01,UL,invariant_pass,6,80,0,1,1.9113,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P01-T,F38,F38-P01,treatment,1,11,PAY38-01,CH38-01,NO38-01,UL,invariant_pass,6,80,0,1,1.7527,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P02-B,F38,F38-P02,baseline,1,23,PAY38-02,CH38-02,NO38-02,UL,invariant_pass,6,80,0,1,1.7222,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P02-T,F38,F38-P02,treatment,1,23,PAY38-02,CH38-02,NO38-02,UL,invariant_pass,6,80,0,1,1.8049,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P03-B,F38,F38-P03,baseline,1,47,PAY38-03,CH38-03,NO38-03,UL,invariant_pass,6,80,0,1,1.9342,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P03-T,F38,F38-P03,treatment,1,47,PAY38-03,CH38-03,NO38-03,UL,invariant_pass,6,80,0,1,1.74,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P04-B,F38,F38-P04,baseline,1,89,PAY38-04,CH38-04,NO38-04,UL,invariant_pass,6,80,0,1,1.8999,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P04-T,F38,F38-P04,treatment,1,89,PAY38-04,CH38-04,NO38-04,UL,invariant_pass,6,80,0,1,1.9187,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P05-B,F38,F38-P05,baseline,1,131,PAY38-05,CH38-05,NO38-05,UL,invariant_pass,6,80,0,1,1.9365,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P05-T,F38,F38-P05,treatment,1,131,PAY38-05,CH38-05,NO38-05,UL,invariant_pass,6,80,0,1,1.8598,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P06-B,F38,F38-P06,baseline,1,197,PAY38-06,CH38-06,NO38-06,UL,invariant_pass,6,80,0,1,1.8872,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F38-P06-T,F38,F38-P06,treatment,1,197,PAY38-06,CH38-06,NO38-06,UL,invariant_pass,6,80,0,1,1.906,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P01-B,F39,F39-P01,baseline,1,11,PAY39-01,CH39-01,NO39-01,DL,invariant_pass,6,1024,0,1,1.9614,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P01-T,F39,F39-P01,treatment,1,11,PAY39-01,CH39-01,NO39-01,DL,invariant_pass,6,1024,0,1,1.7118,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P02-B,F39,F39-P02,baseline,1,23,PAY39-02,CH39-02,NO39-02,DL,invariant_pass,6,1024,0,1,1.6646,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P02-T,F39,F39-P02,treatment,1,23,PAY39-02,CH39-02,NO39-02,DL,invariant_pass,6,1024,0,1,1.8804,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P03-B,F39,F39-P03,baseline,1,47,PAY39-03,CH39-03,NO39-03,DL,invariant_pass,6,1024,0,1,2.1327,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P03-T,F39,F39-P03,treatment,1,47,PAY39-03,CH39-03,NO39-03,DL,invariant_pass,6,1024,0,1,1.6855,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P04-B,F39,F39-P04,baseline,1,89,PAY39-04,CH39-04,NO39-04,DL,invariant_pass,6,1024,0,1,1.6317,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P04-T,F39,F39-P04,treatment,1,89,PAY39-04,CH39-04,NO39-04,DL,invariant_pass,6,1024,0,1,1.5946,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P05-B,F39,F39-P05,baseline,1,131,PAY39-05,CH39-05,NO39-05,DL,invariant_pass,6,1024,0,1,1.6217,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P05-T,F39,F39-P05,treatment,1,131,PAY39-05,CH39-05,NO39-05,DL,invariant_pass,6,1024,0,1,1.8372,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P06-B,F39,F39-P06,baseline,1,197,PAY39-06,CH39-06,NO39-06,DL,invariant_pass,6,1024,0,1,1.9224,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F39-P06-T,F39,F39-P06,treatment,1,197,PAY39-06,CH39-06,NO39-06,DL,invariant_pass,6,1024,0,1,2.0496,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P01-B,F40,F40-P01,baseline,1,11,PAY40-01,CH40-01,NO40-01,UL,invariant_pass,6,1024,0,1,2.2152,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P01-T,F40,F40-P01,treatment,1,11,PAY40-01,CH40-01,NO40-01,UL,invariant_pass,6,480,0,1,2.1333,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P02-B,F40,F40-P02,baseline,1,23,PAY40-02,CH40-02,NO40-02,UL,invariant_pass,6,1024,0,1,2.0562,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P02-T,F40,F40-P02,treatment,1,23,PAY40-02,CH40-02,NO40-02,UL,invariant_pass,6,480,0,1,2.0675,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P03-B,F40,F40-P03,baseline,1,47,PAY40-03,CH40-03,NO40-03,UL,invariant_pass,6,1024,0,1,2.4969,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P03-T,F40,F40-P03,treatment,1,47,PAY40-03,CH40-03,NO40-03,UL,invariant_pass,6,480,0,1,1.9777,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P04-B,F40,F40-P04,baseline,1,89,PAY40-04,CH40-04,NO40-04,UL,invariant_pass,6,1024,0,1,1.8399,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P04-T,F40,F40-P04,treatment,1,89,PAY40-04,CH40-04,NO40-04,UL,invariant_pass,6,480,0,1,1.7644,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P05-B,F40,F40-P05,baseline,1,131,PAY40-05,CH40-05,NO40-05,UL,invariant_pass,6,1024,0,1,2.1029,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P05-T,F40,F40-P05,treatment,1,131,PAY40-05,CH40-05,NO40-05,UL,invariant_pass,6,480,0,1,1.8714,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P06-B,F40,F40-P06,baseline,1,197,PAY40-06,CH40-06,NO40-06,UL,invariant_pass,6,1024,0,1,1.6437,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F40-P06-T,F40,F40-P06,treatment,1,197,PAY40-06,CH40-06,NO40-06,UL,invariant_pass,6,480,0,1,1.6976,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P01-B,F41,F41-P01,baseline,1,11,PAY41-01,CH41-01,NO41-01,DL,invariant_pass,6,400,0,1,1.826,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P01-T,F41,F41-P01,treatment,1,11,PAY41-01,CH41-01,NO41-01,DL,invariant_pass,6,1024,0,1,1.9507,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P02-B,F41,F41-P02,baseline,1,23,PAY41-02,CH41-02,NO41-02,DL,invariant_pass,6,400,0,1,1.7981,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P02-T,F41,F41-P02,treatment,1,23,PAY41-02,CH41-02,NO41-02,DL,invariant_pass,6,1024,0,1,1.77,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P03-B,F41,F41-P03,baseline,1,47,PAY41-03,CH41-03,NO41-03,DL,invariant_pass,6,400,0,1,2.0098,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P03-T,F41,F41-P03,treatment,1,47,PAY41-03,CH41-03,NO41-03,DL,invariant_pass,6,1024,0,1,1.8794,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P04-B,F41,F41-P04,baseline,1,89,PAY41-04,CH41-04,NO41-04,DL,invariant_pass,6,400,0,1,1.6028,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P04-T,F41,F41-P04,treatment,1,89,PAY41-04,CH41-04,NO41-04,DL,invariant_pass,6,1024,0,1,1.5664,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P05-B,F41,F41-P05,baseline,1,131,PAY41-05,CH41-05,NO41-05,DL,invariant_pass,6,400,0,1,1.602,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P05-T,F41,F41-P05,treatment,1,131,PAY41-05,CH41-05,NO41-05,DL,invariant_pass,6,1024,0,1,2.0496,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P06-B,F41,F41-P06,baseline,1,197,PAY41-06,CH41-06,NO41-06,DL,invariant_pass,6,400,0,1,1.6591,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F41-P06-T,F41,F41-P06,treatment,1,197,PAY41-06,CH41-06,NO41-06,DL,invariant_pass,6,1024,0,1,1.5765,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P01-B,F42,F42-P01,baseline,1,11,PAY42-01,CH42-01,NO42-01,UL,invariant_pass,6,560,0,1,1.6126,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P01-T,F42,F42-P01,treatment,1,11,PAY42-01,CH42-01,NO42-01,UL,invariant_pass,6,880,0,1,1.755,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P02-B,F42,F42-P02,baseline,1,23,PAY42-02,CH42-02,NO42-02,UL,invariant_pass,6,560,0,1,1.8446,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P02-T,F42,F42-P02,treatment,1,23,PAY42-02,CH42-02,NO42-02,UL,invariant_pass,6,880,0,1,1.5524,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P03-B,F42,F42-P03,baseline,1,47,PAY42-03,CH42-03,NO42-03,UL,invariant_pass,6,560,0,1,1.6882,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P03-T,F42,F42-P03,treatment,1,47,PAY42-03,CH42-03,NO42-03,UL,invariant_pass,6,880,0,1,1.7723,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P04-B,F42,F42-P04,baseline,1,89,PAY42-04,CH42-04,NO42-04,UL,invariant_pass,6,560,0,1,1.9329,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P04-T,F42,F42-P04,treatment,1,89,PAY42-04,CH42-04,NO42-04,UL,invariant_pass,6,880,0,1,1.8279,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P05-B,F42,F42-P05,baseline,1,131,PAY42-05,CH42-05,NO42-05,UL,invariant_pass,6,560,0,1,1.8469,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P05-T,F42,F42-P05,treatment,1,131,PAY42-05,CH42-05,NO42-05,UL,invariant_pass,6,880,0,1,1.8225,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P06-B,F42,F42-P06,baseline,1,197,PAY42-06,CH42-06,NO42-06,UL,invariant_pass,6,560,0,1,2.6179,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F42-P06-T,F42,F42-P06,treatment,1,197,PAY42-06,CH42-06,NO42-06,UL,invariant_pass,6,880,0,1,2.8012,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P01-B,F43,F43-P01,baseline,1,11,PAY43-01,CH43-01,NO43-01,DL,invariant_pass,12.3188,800,0,1,12.3188,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P01-T,F43,F43-P01,treatment,1,11,PAY43-01,CH43-01,NO43-01,DL,invariant_pass,4,800,0,1,1.5913,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P02-B,F43,F43-P02,baseline,1,23,PAY43-02,CH43-02,NO43-02,DL,invariant_pass,5,800,0,1,1.5251,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P02-T,F43,F43-P02,treatment,1,23,PAY43-02,CH43-02,NO43-02,DL,invariant_pass,4,800,0,1,1.7268,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P03-B,F43,F43-P03,baseline,1,47,PAY43-03,CH43-03,NO43-03,DL,invariant_pass,6.4726,800,0,1,6.4726,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P03-T,F43,F43-P03,treatment,1,47,PAY43-03,CH43-03,NO43-03,DL,invariant_pass,4,800,0,1,0.2604,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P04-B,F43,F43-P04,baseline,1,89,PAY43-04,CH43-04,NO43-04,DL,invariant_pass,5,800,0,1,0.2956,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P04-T,F43,F43-P04,treatment,1,89,PAY43-04,CH43-04,NO43-04,DL,invariant_pass,4,800,0,1,0.185,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P05-B,F43,F43-P05,baseline,1,131,PAY43-05,CH43-05,NO43-05,DL,invariant_pass,5,800,0,1,0.2905,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P05-T,F43,F43-P05,treatment,1,131,PAY43-05,CH43-05,NO43-05,DL,invariant_pass,4,800,0,1,0.2392,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P06-B,F43,F43-P06,baseline,1,197,PAY43-06,CH43-06,NO43-06,DL,invariant_pass,5,800,0,1,0.1768,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F43-P06-T,F43,F43-P06,treatment,1,197,PAY43-06,CH43-06,NO43-06,DL,invariant_pass,4,800,0,1,0.181,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P01-B,F44,F44-P01,baseline,1,11,PAY44-01,CH44-01,NO44-01,UL,invariant_pass,0.2356,800,0,1,0.2356,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P01-T,F44,F44-P01,treatment,1,11,PAY44-01,CH44-01,NO44-01,UL,invariant_pass,1,800,0,1,0.2016,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P02-B,F44,F44-P02,baseline,1,23,PAY44-02,CH44-02,NO44-02,UL,invariant_pass,0.1729,800,0,1,0.1729,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P02-T,F44,F44-P02,treatment,1,23,PAY44-02,CH44-02,NO44-02,UL,invariant_pass,1,800,0,1,0.1627,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P03-B,F44,F44-P03,baseline,1,47,PAY44-03,CH44-03,NO44-03,UL,invariant_pass,0.1962,800,0,1,0.1962,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P03-T,F44,F44-P03,treatment,1,47,PAY44-03,CH44-03,NO44-03,UL,invariant_pass,1,800,0,1,0.2741,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P04-B,F44,F44-P04,baseline,1,89,PAY44-04,CH44-04,NO44-04,UL,invariant_pass,0.2542,800,0,1,0.2542,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P04-T,F44,F44-P04,treatment,1,89,PAY44-04,CH44-04,NO44-04,UL,invariant_pass,1,800,0,1,0.1782,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P05-B,F44,F44-P05,baseline,1,131,PAY44-05,CH44-05,NO44-05,UL,invariant_pass,0.168,800,0,1,0.168,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P05-T,F44,F44-P05,treatment,1,131,PAY44-05,CH44-05,NO44-05,UL,invariant_pass,1,800,0,1,0.1683,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P06-B,F44,F44-P06,baseline,1,197,PAY44-06,CH44-06,NO44-06,UL,invariant_pass,0.1763,800,0,1,0.1763,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F44-P06-T,F44,F44-P06,treatment,1,197,PAY44-06,CH44-06,NO44-06,UL,invariant_pass,1,800,0,1,0.1706,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P01-B,F45,F45-P01,baseline,1,11,PAY45-01,CH45-01,NO45-01,DL,invariant_pass,2,800,0,1,0.2141,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P01-T,F45,F45-P01,treatment,1,11,PAY45-01,CH45-01,NO45-01,DL,invariant_pass,3,800,0,1,0.2439,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P02-B,F45,F45-P02,baseline,1,23,PAY45-02,CH45-02,NO45-02,DL,invariant_pass,2,800,0,1,0.1743,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P02-T,F45,F45-P02,treatment,1,23,PAY45-02,CH45-02,NO45-02,DL,invariant_pass,3,800,0,1,0.1672,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P03-B,F45,F45-P03,baseline,1,47,PAY45-03,CH45-03,NO45-03,DL,invariant_pass,2,800,0,1,0.1811,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P03-T,F45,F45-P03,treatment,1,47,PAY45-03,CH45-03,NO45-03,DL,invariant_pass,3,800,0,1,0.1737,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P04-B,F45,F45-P04,baseline,1,89,PAY45-04,CH45-04,NO45-04,DL,invariant_pass,2,800,0,1,0.1519,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P04-T,F45,F45-P04,treatment,1,89,PAY45-04,CH45-04,NO45-04,DL,invariant_pass,3,800,0,1,0.1604,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P05-B,F45,F45-P05,baseline,1,131,PAY45-05,CH45-05,NO45-05,DL,invariant_pass,2,800,0,1,0.2225,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P05-T,F45,F45-P05,treatment,1,131,PAY45-05,CH45-05,NO45-05,DL,invariant_pass,3,800,0,1,0.1688,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P06-B,F45,F45-P06,baseline,1,197,PAY45-06,CH45-06,NO45-06,DL,invariant_pass,2,800,0,1,0.2208,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F45-P06-T,F45,F45-P06,treatment,1,197,PAY45-06,CH45-06,NO45-06,DL,invariant_pass,3,800,0,1,0.1994,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P01-B,F46,F46-P01,baseline,1,11,PAY46-01,CH46-01,NO46-01,UL,invariant_pass,1,800,0,1,0.1774,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P01-T,F46,F46-P01,treatment,1,11,PAY46-01,CH46-01,NO46-01,UL,invariant_pass,1,800,0,1,0.1744,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P02-B,F46,F46-P02,baseline,1,23,PAY46-02,CH46-02,NO46-02,UL,invariant_pass,1,800,0,1,0.2085,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P02-T,F46,F46-P02,treatment,1,23,PAY46-02,CH46-02,NO46-02,UL,invariant_pass,1,800,0,1,0.2123,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P03-B,F46,F46-P03,baseline,1,47,PAY46-03,CH46-03,NO46-03,UL,invariant_pass,1,800,0,1,0.1878,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P03-T,F46,F46-P03,treatment,1,47,PAY46-03,CH46-03,NO46-03,UL,invariant_pass,1,800,0,1,0.1655,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P04-B,F46,F46-P04,baseline,1,89,PAY46-04,CH46-04,NO46-04,UL,invariant_pass,1,800,0,1,0.1705,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P04-T,F46,F46-P04,treatment,1,89,PAY46-04,CH46-04,NO46-04,UL,invariant_pass,1,800,0,1,0.1551,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P05-B,F46,F46-P05,baseline,1,131,PAY46-05,CH46-05,NO46-05,UL,invariant_pass,1,800,0,1,0.1561,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P05-T,F46,F46-P05,treatment,1,131,PAY46-05,CH46-05,NO46-05,UL,invariant_pass,1,800,0,1,0.1872,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P06-B,F46,F46-P06,baseline,1,197,PAY46-06,CH46-06,NO46-06,UL,invariant_pass,1,800,0,1,0.2636,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F46-P06-T,F46,F46-P06,treatment,1,197,PAY46-06,CH46-06,NO46-06,UL,invariant_pass,1,800,0,1,0.2014,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P01-B,F47,F47-P01,baseline,1,11,PAY47-01,CH47-01,NO47-01,DL,invariant_pass,10.0758,800,0,1,10.0758,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P01-T,F47,F47-P01,treatment,1,11,PAY47-01,CH47-01,NO47-01,DL,invariant_pass,2.3894,800,0,1,2.3894,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P02-B,F47,F47-P02,baseline,1,23,PAY47-02,CH47-02,NO47-02,DL,invariant_pass,3.8,800,0,1,1.4779,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P02-T,F47,F47-P02,treatment,1,23,PAY47-02,CH47-02,NO47-02,DL,invariant_pass,1.1225,800,0,1,1.1225,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P03-B,F47,F47-P03,baseline,1,47,PAY47-03,CH47-03,NO47-03,DL,invariant_pass,4.2829,800,0,1,4.2829,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P03-T,F47,F47-P03,treatment,1,47,PAY47-03,CH47-03,NO47-03,DL,invariant_pass,1.1,800,0,1,0.2708,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P04-B,F47,F47-P04,baseline,1,89,PAY47-04,CH47-04,NO47-04,DL,invariant_pass,3.8,800,0,1,0.3296,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P04-T,F47,F47-P04,treatment,1,89,PAY47-04,CH47-04,NO47-04,DL,invariant_pass,1.1,800,0,1,0.2097,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P05-B,F47,F47-P05,baseline,1,131,PAY47-05,CH47-05,NO47-05,DL,invariant_pass,3.8,800,0,1,0.1816,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P05-T,F47,F47-P05,treatment,1,131,PAY47-05,CH47-05,NO47-05,DL,invariant_pass,1.1,800,0,1,0.2052,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P06-B,F47,F47-P06,baseline,1,197,PAY47-06,CH47-06,NO47-06,DL,invariant_pass,3.8,800,0,1,0.2799,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F47-P06-T,F47,F47-P06,treatment,1,197,PAY47-06,CH47-06,NO47-06,DL,invariant_pass,1.1,800,0,1,0.2178,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P01-B,F48,F48-P01,baseline,1,11,PAY48-01,CH48-01,NO48-01,UL,invariant_pass,15.0251,800,0,1,15.0251,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P01-T,F48,F48-P01,treatment,1,11,PAY48-01,CH48-01,NO48-01,UL,invariant_pass,4.2505,800,0,1,4.2505,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P02-B,F48,F48-P02,baseline,1,23,PAY48-02,CH48-02,NO48-02,UL,invariant_pass,3.8,800,0,1,2.3533,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P02-T,F48,F48-P02,treatment,1,23,PAY48-02,CH48-02,NO48-02,UL,invariant_pass,1.8209,800,0,1,1.8209,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P03-B,F48,F48-P03,baseline,1,47,PAY48-03,CH48-03,NO48-03,UL,invariant_pass,7.9901,800,0,1,7.9901,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P03-T,F48,F48-P03,treatment,1,47,PAY48-03,CH48-03,NO48-03,UL,invariant_pass,1.2,800,0,1,0.3072,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P04-B,F48,F48-P04,baseline,1,89,PAY48-04,CH48-04,NO48-04,UL,invariant_pass,3.8,800,0,1,0.2523,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P04-T,F48,F48-P04,treatment,1,89,PAY48-04,CH48-04,NO48-04,UL,invariant_pass,1.2,800,0,1,0.2342,PASS,analytical_component_evaluation,component_proxy,study_not_truth
