RunID,PacketID,SessionID,FlowID,ArrivalTime_ms,PacketBytes,QFI,FiveQI,PDUSetID,Deadline_ms,RandomStream,Status
"PROTOCOL-20260727-071456","PKT000246","SESS04","FLOW07","25.005000","800","8","82","PS07_001","20","246","PASS"
"PROTOCOL-20260727-071456","PKT000247","SESS04","FLOW07","29.172500","1200","8","82","PS07_001","20","247","PASS"
"PROTOCOL-20260727-071456","PKT000248","SESS04","FLOW07","33.340000","1500","8","82","PS07_001","20","248","PASS"
"PROTOCOL-20260727-071456","PKT000249","SESS04","FLOW07","37.507500","64","8","82","PS07_002","20","249","PASS"
"PROTOCOL-20260727-071456","PKT000250","SESS04","FLOW07","41.675000","200","8","82","PS07_002","20","250","PASS"
"PROTOCOL-20260727-071456","PKT000251","SESS04","FLOW07","45.842500","800","8","82","PS07_002","20","251","PASS"
"PROTOCOL-20260727-071456","PKT000252","SESS04","FLOW07","50.010000","1200","8","82","PS07_002","20","252","PASS"
"PROTOCOL-20260727-071456","PKT000253","SESS04","FLOW07","54.177500","1500","8","82","PS07_003","20","253","PASS"
"PROTOCOL-20260727-071456","PKT000254","SESS04","FLOW07","58.345000","64","8","82","PS07_003","20","254","PASS"
"PROTOCOL-20260727-071456","PKT000255","SESS04","FLOW07","62.512500","200","8","82","PS07_003","20","255","PASS"
"PROTOCOL-20260727-071456","PKT000256","SESS04","FLOW07","66.680000","800","8","82","PS07_003","20","256","PASS"
"PROTOCOL-20260727-071456","PKT000257","SESS04","FLOW07","70.847500","1200","8","82","PS07_004","20","257","PASS"
"PROTOCOL-20260727-071456","PKT000258","SESS04","FLOW07","75.015000","1500","8","82","PS07_004","20","258","PASS"
"PROTOCOL-20260727-071456","PKT000259","SESS04","FLOW07","79.182500","64","8","82","PS07_004","20","259","PASS"
"PROTOCOL-20260727-071456","PKT000260","SESS04","FLOW07","83.350000","200","8","82","PS07_004","20","260","PASS"
"PROTOCOL-20260727-071456","PKT000261","SESS04","FLOW07","87.517500","800","8","82","PS07_005","20","261","PASS"
"PROTOCOL-20260727-071456","PKT000262","SESS04","FLOW07","91.685000","1200","8","82","PS07_005","20","262","PASS"
"PROTOCOL-20260727-071456","PKT000263","SESS04","FLOW07","95.852500","1500","8","82","PS07_005","20","263","PASS"
"PROTOCOL-20260727-071456","PKT000264","SESS04","FLOW07","100.020000","64","8","82","PS07_005","20","264","PASS"
"PROTOCOL-20260727-071456","PKT000265","SESS04","FLOW07","104.187500","200","8","82","PS07_006","20","265","PASS"
"PROTOCOL-20260727-071456","PKT000266","SESS04","FLOW07","108.355000","800","8","82","PS07_006","20","266","PASS"
"PROTOCOL-20260727-071456","PKT000267","SESS04","FLOW07","112.522500","1200","8","82","PS07_006","20","267","PASS"
"PROTOCOL-20260727-071456","PKT000268","SESS04","FLOW07","116.690000","1500","8","82","PS07_006","20","268","PASS"
"PROTOCOL-20260727-071456","PKT000269","SESS04","FLOW07","120.857500","64","8","82","PS07_007","20","269","PASS"
"PROTOCOL-20260727-071456","PKT000270","SESS04","FLOW07","125.025000","200","8","82","PS07_007","20","270","PASS"
"PROTOCOL-20260727-071456","PKT000271","SESS04","FLOW07","129.192500","800","8","82","PS07_007","20","271","PASS"
"PROTOCOL-20260727-071456","PKT000272","SESS04","FLOW07","133.360000","1200","8","82","PS07_007","20","272","PASS"
"PROTOCOL-20260727-071456","PKT000273","SESS04","FLOW07","137.527500","1500","8","82","PS07_008","20","273","PASS"
"PROTOCOL-20260727-071456","PKT000274","SESS04","FLOW07","141.695000","64","8","82","PS07_008","20","274","PASS"
"PROTOCOL-20260727-071456","PKT000275","SESS04","FLOW07","145.862500","200","8","82","PS07_008","20","275","PASS"
"PROTOCOL-20260727-071456","PKT000276","SESS04","FLOW07","150.030000","800","8","82","PS07_008","20","276","PASS"
"PROTOCOL-20260727-071456","PKT000277","SESS04","FLOW07","154.197500","1200","8","82","PS07_009","20","277","PASS"
"PROTOCOL-20260727-071456","PKT000278","SESS04","FLOW07","158.365000","1500","8","82","PS07_009","20","278","PASS"
"PROTOCOL-20260727-071456","PKT000279","SESS04","FLOW07","162.532500","64","8","82","PS07_009","20","279","PASS"
"PROTOCOL-20260727-071456","PKT000280","SESS04","FLOW07","166.700000","200","8","82","PS07_009","20","280","PASS"
"PROTOCOL-20260727-071456","PKT000281","SESS04","FLOW08","10.000000","1200","1","1",,"100","281","PASS"
"PROTOCOL-20260727-071456","PKT000282","SESS04","FLOW08","20.000000","1500","1","1",,"100","282","PASS"
"PROTOCOL-20260727-071456","PKT000283","SESS04","FLOW08","30.000000","64","1","1",,"100","283","PASS"
"PROTOCOL-20260727-071456","PKT000284","SESS04","FLOW08","40.000000","200","1","1",,"100","284","PASS"
"PROTOCOL-20260727-071456","PKT000285","SESS04","FLOW08","50.000000","800","1","1",,"100","285","PASS"
"PROTOCOL-20260727-071456","PKT000286","SESS04","FLOW08","60.000000","1200","1","1",,"100","286","PASS"
"PROTOCOL-20260727-071456","PKT000287","SESS04","FLOW08","70.000000","1500","1","1",,"100","287","PASS"
"PROTOCOL-20260727-071456","PKT000288","SESS04","FLOW08","80.000000","64","1","1",,"100","288","PASS"
"PROTOCOL-20260727-071456","PKT000289","SESS04","FLOW08","90.000000","200","1","1",,"100","289","PASS"
"PROTOCOL-20260727-071456","PKT000290","SESS04","FLOW08","100.000000","800","1","1",,"100","290","PASS"
"PROTOCOL-20260727-071456","PKT000291","SESS04","FLOW08","110.000000","1200","1","1",,"100","291","PASS"
"PROTOCOL-20260727-071456","PKT000292","SESS04","FLOW08","120.000000","1500","1","1",,"100","292","PASS"
"PROTOCOL-20260727-071456","PKT000293","SESS04","FLOW08","130.000000","64","1","1",,"100","293","PASS"
"PROTOCOL-20260727-071456","PKT000294","SESS04","FLOW08","140.000000","200","1","1",,"100","294","PASS"
"PROTOCOL-20260727-071456","PKT000295","SESS04","FLOW08","150.000000","800","1","1",,"100","295","PASS"
"PROTOCOL-20260727-071456","PKT000296","SESS04","FLOW08","160.000000","1200","1","1",,"100","296","PASS"
"PROTOCOL-20260727-071456","PKT000297","SESS04","FLOW08","170.000000","1500","1","1",,"100","297","PASS"
"PROTOCOL-20260727-071456","PKT000298","SESS04","FLOW08","180.000000","64","1","1",,"100","298","PASS"
"PROTOCOL-20260727-071456","PKT000299","SESS04","FLOW08","190.000000","200","1","1",,"100","299","PASS"
"PROTOCOL-20260727-071456","PKT000300","SESS04","FLOW08","200.000000","800","1","1",,"100","300","PASS"
"PROTOCOL-20260727-071456","PKT000301","SESS04","FLOW08","210.000000","1200","1","1",,"100","301","PASS"
"PROTOCOL-20260727-071456","PKT000302","SESS04","FLOW08","220.000000","1500","1","1",,"100","302","PASS"
"PROTOCOL-20260727-071456","PKT000303","SESS04","FLOW08","230.000000","64","1","1",,"100","303","PASS"
"PROTOCOL-20260727-071456","PKT000304","SESS04","FLOW08","240.000000","200","1","1",,"100","304","PASS"
"PROTOCOL-20260727-071456","PKT000305","SESS04","FLOW08","250.000000","800","1","1",,"100","305","PASS"
"PROTOCOL-20260727-071456","PKT000306","SESS04","FLOW08","260.000000","1200","1","1",,"100","306","PASS"
"PROTOCOL-20260727-071456","PKT000307","SESS04","FLOW08","270.000000","1500","1","1",,"100","307","PASS"
"PROTOCOL-20260727-071456","PKT000308","SESS04","FLOW08","280.000000","64","1","1",,"100","308","PASS"
"PROTOCOL-20260727-071456","PKT000309","SESS04","FLOW08","290.000000","200","1","1",,"100","309","PASS"
"PROTOCOL-20260727-071456","PKT000310","SESS04","FLOW08","300.000000","800","1","1",,"100","310","PASS"
"PROTOCOL-20260727-071456","PKT000311","SESS04","FLOW08","310.000000","1200","1","1",,"100","311","PASS"
"PROTOCOL-20260727-071456","PKT000312","SESS04","FLOW08","320.000000","1500","1","1",,"100","312","PASS"
"PROTOCOL-20260727-071456","PKT000313","SESS04","FLOW08","330.000000","64","1","1",,"100","313","PASS"
"PROTOCOL-20260727-071456","PKT000314","SESS04","FLOW08","340.000000","200","1","1",,"100","314","PASS"
"PROTOCOL-20260727-071456","PKT000315","SESS04","FLOW08","350.000000","800","1","1",,"100","315","PASS"
"PROTOCOL-20260727-071456","PKT000316","SESS04","FLOW08","360.000000","1200","1","1",,"100","316","PASS"
"PROTOCOL-20260727-071456","PKT000317","SESS04","FLOW08","370.000000","1500","1","1",,"100","317","PASS"
"PROTOCOL-20260727-071456","PKT000318","SESS04","FLOW08","380.000000","64","1","1",,"100","318","PASS"
"PROTOCOL-20260727-071456","PKT000319","SESS04","FLOW08","390.000000","200","1","1",,"100","319","PASS"
"PROTOCOL-20260727-071456","PKT000320","SESS04","FLOW08","400.000000","800","1","1",,"100","320","PASS"
