RunID,PDUId,Mode,Direction,SNBits,SN,SI,SO,Poll,HeaderHex,PayloadBytes,EncodedSHA256,DecodedSHA256,MismatchCount,Status
"PROTOCOL-20260727-071456","103","103","DL","18","1","2","0","0","A000040000","0","960d868efbc73b9c26b5f1baf2109cb02b53e6e1b6e19c2a8c25500aa237d836","960d868efbc73b9c26b5f1baf2109cb02b53e6e1b6e19c2a8c25500aa237d836","0","PASS"
"PROTOCOL-20260727-071456","104","104","DL","18","1","2","1","0","A000040001","0","09fcd4430470f040912e524dd2a14f968dc1b63d5d700e14340ca9870974a2df","09fcd4430470f040912e524dd2a14f968dc1b63d5d700e14340ca9870974a2df","0","PASS"
"PROTOCOL-20260727-071456","105","105","DL","18","1","2","1024","0","A000040400","0","28280f4e46e83ef0b7d8fc3be47365a0e18ec93f7a2c2e6a962bc9cd51a1426b","28280f4e46e83ef0b7d8fc3be47365a0e18ec93f7a2c2e6a962bc9cd51a1426b","0","PASS"
"PROTOCOL-20260727-071456","106","106","DL","18","1","2","65535","0","A00004FFFF","0","75073f680546232734c8fad1812f22c830555fbc8a7d5dfd4ebfae98f1c53418","75073f680546232734c8fad1812f22c830555fbc8a7d5dfd4ebfae98f1c53418","0","PASS"
"PROTOCOL-20260727-071456","107","107","DL","18","1","3","0","0","B000040000","0","cd000f23b00281ea377beec1865820c97c4730fd1d0f36903d89a5f27fb3b67b","cd000f23b00281ea377beec1865820c97c4730fd1d0f36903d89a5f27fb3b67b","0","PASS"
"PROTOCOL-20260727-071456","108","108","DL","18","1","3","1","0","B000040001","0","879c326b8a9f78c967628e0d0fbd739af4e9ccb525365b968e8c5d2ff23e106a","879c326b8a9f78c967628e0d0fbd739af4e9ccb525365b968e8c5d2ff23e106a","0","PASS"
"PROTOCOL-20260727-071456","109","109","DL","18","1","3","1024","0","B000040400","0","5c6403d6ddfaae31d52c7b4347b4150a89e36bac30f1897bba05992ba94a5996","5c6403d6ddfaae31d52c7b4347b4150a89e36bac30f1897bba05992ba94a5996","0","PASS"
"PROTOCOL-20260727-071456","110","110","DL","18","1","3","65535","0","B00004FFFF","0","ec1e6d33d0261e62e59f8029e7cc1d4112266e329a4b54af2b92643b53550686","ec1e6d33d0261e62e59f8029e7cc1d4112266e329a4b54af2b92643b53550686","0","PASS"
"PROTOCOL-20260727-071456","111","111","DL","18","1","0",,"1","C00004","0","028021417af4ca764109dbf91de5410f604aea59c0be0075add9e16f49f34031","028021417af4ca764109dbf91de5410f604aea59c0be0075add9e16f49f34031","0","PASS"
"PROTOCOL-20260727-071456","112","112","DL","18","1","1",,"1","D00004","0","0b2d8432b7049f131d0c4d10aab8e3b90f5191c688c8a989a0b8b4670b550b6c","0b2d8432b7049f131d0c4d10aab8e3b90f5191c688c8a989a0b8b4670b550b6c","0","PASS"
"PROTOCOL-20260727-071456","113","113","DL","18","1","2","0","1","E000040000","0","00632a5eb95c3547951642a1234f7888364cb5534f8461170cc7bc06f320d975","00632a5eb95c3547951642a1234f7888364cb5534f8461170cc7bc06f320d975","0","PASS"
"PROTOCOL-20260727-071456","114","114","DL","18","1","2","1","1","E000040001","0","d930b0c695902bbd1c281c5e7cafd17bb93900f0ee95aa281b8869431daa6d7a","d930b0c695902bbd1c281c5e7cafd17bb93900f0ee95aa281b8869431daa6d7a","0","PASS"
"PROTOCOL-20260727-071456","115","115","DL","18","1","2","1024","1","E000040400","0","356dc8616227e62750a3cef3ba65cb8f82024f17017c573e3d35b120ba73885f","356dc8616227e62750a3cef3ba65cb8f82024f17017c573e3d35b120ba73885f","0","PASS"
"PROTOCOL-20260727-071456","116","116","DL","18","1","2","65535","1","E00004FFFF","0","ae932e1a4f42a8cf94af034216ffd96b920cd7ce8418842dd6a3fe03c629203e","ae932e1a4f42a8cf94af034216ffd96b920cd7ce8418842dd6a3fe03c629203e","0","PASS"
"PROTOCOL-20260727-071456","117","117","DL","18","1","3","0","1","F000040000","0","8b2887e42c75f20ac58052374da26d4df5fab97642eb9cd936116cf1613179ec","8b2887e42c75f20ac58052374da26d4df5fab97642eb9cd936116cf1613179ec","0","PASS"
"PROTOCOL-20260727-071456","118","118","DL","18","1","3","1","1","F000040001","0","cae7df497a7cf2fac9bb4d8b0fd69a644bf96226e7f2e11587fa95b2b32124cb","cae7df497a7cf2fac9bb4d8b0fd69a644bf96226e7f2e11587fa95b2b32124cb","0","PASS"
"PROTOCOL-20260727-071456","119","119","DL","18","1","3","1024","1","F000040400","0","bbc305b8fdb8b8d2287f36cd565ed85e3b43d592842ddaa3ac29fa5b58d59059","bbc305b8fdb8b8d2287f36cd565ed85e3b43d592842ddaa3ac29fa5b58d59059","0","PASS"
"PROTOCOL-20260727-071456","120","120","DL","18","1","3","65535","1","F00004FFFF","0","969349d5c3d4c4f331cd37cc7bac4d930396e009248765ab84218bdcf52f49fc","969349d5c3d4c4f331cd37cc7bac4d930396e009248765ab84218bdcf52f49fc","0","PASS"
"PROTOCOL-20260727-071456","121","121","DL","18","262143","0",,"0","8FFFFC","0","0a30976249f7ff394c8d2ce2ecb8cde54513e31eab01d69de466b298b478baf5","0a30976249f7ff394c8d2ce2ecb8cde54513e31eab01d69de466b298b478baf5","0","PASS"
"PROTOCOL-20260727-071456","122","122","DL","18","262143","1",,"0","9FFFFC","0","fd2263b6c8a904f5d8e791dfee31ddfdae2cfc837fe226240926d88d35ed7c7c","fd2263b6c8a904f5d8e791dfee31ddfdae2cfc837fe226240926d88d35ed7c7c","0","PASS"
"PROTOCOL-20260727-071456","123","123","DL","18","262143","2","0","0","AFFFFC0000","0","2bc6872f672a6d014351873bec73ab4857dbf1dcf4de995a08930bd1774dcdbf","2bc6872f672a6d014351873bec73ab4857dbf1dcf4de995a08930bd1774dcdbf","0","PASS"
"PROTOCOL-20260727-071456","124","124","DL","18","262143","2","1","0","AFFFFC0001","0","51ec2d3f231767388280c24b2bb32938aa693449f0cefe625fea23300e193254","51ec2d3f231767388280c24b2bb32938aa693449f0cefe625fea23300e193254","0","PASS"
"PROTOCOL-20260727-071456","125","125","DL","18","262143","2","1024","0","AFFFFC0400","0","02525c9dc9ce05cf5ce9bcdd2026fe1864f8f7048650d74749a6ce79a65997bd","02525c9dc9ce05cf5ce9bcdd2026fe1864f8f7048650d74749a6ce79a65997bd","0","PASS"
"PROTOCOL-20260727-071456","126","126","DL","18","262143","2","65535","0","AFFFFCFFFF","0","febda451c2465a1ac409d784860c4698b7616cb7d73f5f3f39c9816d43917ae2","febda451c2465a1ac409d784860c4698b7616cb7d73f5f3f39c9816d43917ae2","0","PASS"
"PROTOCOL-20260727-071456","127","127","DL","18","262143","3","0","0","BFFFFC0000","0","fa6bdd0a9f19ef2e360ee0bad747ea2f56b52d1b1ac7946b846091e0b13dc50f","fa6bdd0a9f19ef2e360ee0bad747ea2f56b52d1b1ac7946b846091e0b13dc50f","0","PASS"
"PROTOCOL-20260727-071456","128","128","DL","18","262143","3","1","0","BFFFFC0001","0","c4112917e08dcb9215e45cb2c304e12bb0b0a73bf0bffbabe3b8117be7ee1d47","c4112917e08dcb9215e45cb2c304e12bb0b0a73bf0bffbabe3b8117be7ee1d47","0","PASS"
"PROTOCOL-20260727-071456","129","129","DL","18","262143","3","1024","0","BFFFFC0400","0","a9135673374c4202a5cc6a4884c82753f4b14a8fea3e41e94a3bd1a6926121b4","a9135673374c4202a5cc6a4884c82753f4b14a8fea3e41e94a3bd1a6926121b4","0","PASS"
"PROTOCOL-20260727-071456","130","130","DL","18","262143","3","65535","0","BFFFFCFFFF","0","7b9fe6dc5219c93dbd6231b02e2d30462dbbf8a47d2b6c20a52c7ffe10638ce2","7b9fe6dc5219c93dbd6231b02e2d30462dbbf8a47d2b6c20a52c7ffe10638ce2","0","PASS"
"PROTOCOL-20260727-071456","131","131","DL","18","262143","0",,"1","CFFFFC","0","ee473795758550e8a9e47346cdc0ca87698980d62e06a4925cdcdfef705af950","ee473795758550e8a9e47346cdc0ca87698980d62e06a4925cdcdfef705af950","0","PASS"
"PROTOCOL-20260727-071456","132","132","DL","18","262143","1",,"1","DFFFFC","0","6d5b43305ee38e629555c4071377dcc59175527df1d5368ffdb5f9c1eccd8204","6d5b43305ee38e629555c4071377dcc59175527df1d5368ffdb5f9c1eccd8204","0","PASS"
"PROTOCOL-20260727-071456","133","133","DL","18","262143","2","0","1","EFFFFC0000","0","003ec2ad96dfbe311951d04a86cdaa47401e11076d2c4923571468c06ffbca94","003ec2ad96dfbe311951d04a86cdaa47401e11076d2c4923571468c06ffbca94","0","PASS"
"PROTOCOL-20260727-071456","134","134","DL","18","262143","2","1","1","EFFFFC0001","0","f1a049c0bae24f12fd7268aba339d203ef06b72fe9135b0604f28512b2ac7d53","f1a049c0bae24f12fd7268aba339d203ef06b72fe9135b0604f28512b2ac7d53","0","PASS"
"PROTOCOL-20260727-071456","135","135","DL","18","262143","2","1024","1","EFFFFC0400","0","cc8ea82cdd455fdc049318a5cd31e1d73140bda7d51d2fc8b4c1e7dd415450a3","cc8ea82cdd455fdc049318a5cd31e1d73140bda7d51d2fc8b4c1e7dd415450a3","0","PASS"
"PROTOCOL-20260727-071456","136","136","DL","18","262143","2","65535","1","EFFFFCFFFF","0","f215255ac366bcd376a596e1b9d2c4c3f7c814dc51545384145a236741ce19ca","f215255ac366bcd376a596e1b9d2c4c3f7c814dc51545384145a236741ce19ca","0","PASS"
"PROTOCOL-20260727-071456","137","137","DL","18","262143","3","0","1","FFFFFC0000","0","ecdf62db63a63855fd92b7e0c9af0b7e6359abd0f54640bf68836db4c0b22dfa","ecdf62db63a63855fd92b7e0c9af0b7e6359abd0f54640bf68836db4c0b22dfa","0","PASS"
"PROTOCOL-20260727-071456","138","138","DL","18","262143","3","1","1","FFFFFC0001","0","f27c1907f7497c171ffe89b42f5819d41167fc244bd049a4cc95f8fa0698bd63","f27c1907f7497c171ffe89b42f5819d41167fc244bd049a4cc95f8fa0698bd63","0","PASS"
"PROTOCOL-20260727-071456","139","139","DL","18","262143","3","1024","1","FFFFFC0400","0","de92a4ab857db961152aaa9143dc0b1f97002c4f3bce6e8d353b32aab60e526c","de92a4ab857db961152aaa9143dc0b1f97002c4f3bce6e8d353b32aab60e526c","0","PASS"
"PROTOCOL-20260727-071456","140","140","DL","18","262143","3","65535","1","FFFFFCFFFF","0","b16fbc4e15e5d0a749f35d81aad98f9b40c3636798089a0c7e7cfea0826bca19","b16fbc4e15e5d0a749f35d81aad98f9b40c3636798089a0c7e7cfea0826bca19","0","PASS"
"PROTOCOL-20260727-071456","141","141","DL","18","131077","0",,"0","880014","0","c0912e2eb187bae04d792ad2836cc919254d1a4df4e3df457ccef83becaf6463","c0912e2eb187bae04d792ad2836cc919254d1a4df4e3df457ccef83becaf6463","0","PASS"
"PROTOCOL-20260727-071456","142","142","DL","18","131077","1",,"0","980014","0","fdaf5d36bfb2172f6fcee84f9296cea40110481931617a7700a3b0ae0b46e834","fdaf5d36bfb2172f6fcee84f9296cea40110481931617a7700a3b0ae0b46e834","0","PASS"
"PROTOCOL-20260727-071456","143","143","DL","18","131077","2","0","0","A800140000","0","7720d2a529dd98403e0d3460e11e638f60fb677e55580a3092aaf3f1a82da4e0","7720d2a529dd98403e0d3460e11e638f60fb677e55580a3092aaf3f1a82da4e0","0","PASS"
"PROTOCOL-20260727-071456","144","144","DL","18","131077","2","1","0","A800140001","0","ce3113b8de4c293d7b6ab9c97cccaa8fa3c06da88f1dca4619b6b3d0accbd425","ce3113b8de4c293d7b6ab9c97cccaa8fa3c06da88f1dca4619b6b3d0accbd425","0","PASS"
"PROTOCOL-20260727-071456","145","145","DL","18","131077","2","1024","0","A800140400","0","1a7dd72f8b08d9398ca7bb2132fe99a4df429830cc4a395c5dbb648cf682715e","1a7dd72f8b08d9398ca7bb2132fe99a4df429830cc4a395c5dbb648cf682715e","0","PASS"
"PROTOCOL-20260727-071456","146","146","DL","18","131077","2","65535","0","A80014FFFF","0","ae2cd6731b70a829b08fe7d877981d0b8c1b03abee11f55ebe86b62ac227cdf3","ae2cd6731b70a829b08fe7d877981d0b8c1b03abee11f55ebe86b62ac227cdf3","0","PASS"
"PROTOCOL-20260727-071456","147","147","DL","18","131077","3","0","0","B800140000","0","54f2298eb21f11e9c83ec05e0d46acf1d345950c191f80908a4fd7fd682dd596","54f2298eb21f11e9c83ec05e0d46acf1d345950c191f80908a4fd7fd682dd596","0","PASS"
"PROTOCOL-20260727-071456","148","148","DL","18","131077","3","1","0","B800140001","0","ef94e52abf59a3a17c8af12bae913d64fd07bdaeb64bc202a1045355539289ae","ef94e52abf59a3a17c8af12bae913d64fd07bdaeb64bc202a1045355539289ae","0","PASS"
"PROTOCOL-20260727-071456","149","149","DL","18","131077","3","1024","0","B800140400","0","246137299df1db365ac71abd52f0d1870a10b9abb90b730c24ebf29522ebacaf","246137299df1db365ac71abd52f0d1870a10b9abb90b730c24ebf29522ebacaf","0","PASS"
"PROTOCOL-20260727-071456","150","150","DL","18","131077","3","65535","0","B80014FFFF","0","c5ee6ef5a457391248b4b1db7098b9db7cc74e79aa41dc2c211fbcf56e5d4a91","c5ee6ef5a457391248b4b1db7098b9db7cc74e79aa41dc2c211fbcf56e5d4a91","0","PASS"
"PROTOCOL-20260727-071456","151","151","DL","18","131077","0",,"1","C80014","0","03f2870242dbb07f8e04e2ca19910cf288208f0f0aaddae8570ee6f5ecd54ff2","03f2870242dbb07f8e04e2ca19910cf288208f0f0aaddae8570ee6f5ecd54ff2","0","PASS"
"PROTOCOL-20260727-071456","152","152","DL","18","131077","1",,"1","D80014","0","2d98b7726b03e7f33de29f5e01ad9ffce2de280f951203cfe56ceb0b34b56201","2d98b7726b03e7f33de29f5e01ad9ffce2de280f951203cfe56ceb0b34b56201","0","PASS"
"PROTOCOL-20260727-071456","153","153","DL","18","131077","2","0","1","E800140000","0","286c898c506ac9803e77c44abe1b8502e36d9bf09dfff56f351910d45dd92ffd","286c898c506ac9803e77c44abe1b8502e36d9bf09dfff56f351910d45dd92ffd","0","PASS"
"PROTOCOL-20260727-071456","154","154","DL","18","131077","2","1","1","E800140001","0","e9069fc778214a28c807de29eb605656b9d0a3c65d10127a4ac4c68e8f142ce4","e9069fc778214a28c807de29eb605656b9d0a3c65d10127a4ac4c68e8f142ce4","0","PASS"
"PROTOCOL-20260727-071456","155","155","DL","18","131077","2","1024","1","E800140400","0","9181cbf5e30351bf75ee3ea39c7fb5c5225f06155496b2c8b175c61ffcb845f1","9181cbf5e30351bf75ee3ea39c7fb5c5225f06155496b2c8b175c61ffcb845f1","0","PASS"
"PROTOCOL-20260727-071456","156","156","DL","18","131077","2","65535","1","E80014FFFF","0","dc5c26f93d27e42bb4d160b9c277c3706fb56a247b216bfef5950503fe3a64ba","dc5c26f93d27e42bb4d160b9c277c3706fb56a247b216bfef5950503fe3a64ba","0","PASS"
"PROTOCOL-20260727-071456","157","157","DL","18","131077","3","0","1","F800140000","0","0be7b7958680279cfdb043b183d0b353e2de8bbc02eec676b782038db61de087","0be7b7958680279cfdb043b183d0b353e2de8bbc02eec676b782038db61de087","0","PASS"
"PROTOCOL-20260727-071456","158","158","DL","18","131077","3","1","1","F800140001","0","28b0589553c861ffc350e8a490d74f3116788ccfddd28549b6df52b735c20f9c","28b0589553c861ffc350e8a490d74f3116788ccfddd28549b6df52b735c20f9c","0","PASS"
"PROTOCOL-20260727-071456","159","159","DL","18","131077","3","1024","1","F800140400","0","ec3d5a06b639055d3657e9c5c328bfc4d35f9176ce49595280da9904c0c34f31","ec3d5a06b639055d3657e9c5c328bfc4d35f9176ce49595280da9904c0c34f31","0","PASS"
"PROTOCOL-20260727-071456","160","160","DL","18","131077","3","65535","1","F80014FFFF","0","cb32b509d9575f70c09fe94683a10498bfaa3b3fe1cb88fc93a860316c8064f2","cb32b509d9575f70c09fe94683a10498bfaa3b3fe1cb88fc93a860316c8064f2","0","PASS"
